Candidate_ID,Age,Education_Level,Experience_Years,Career_Level,Target_Role,Num_Skills,Skill_Match_Ratio,Expected_Salary_USD,Employability_Status,Recommended_Skills,Python,SQL,ML,Deep_Learning,Data_Viz,Excel,Power_BI,Tableau,NLP,Cloud_AWS,Cloud_Azure,Docker,Spark,TensorFlow,Statistics,R,Java,JavaScript,Communication,Project_Management
CAND0610,23,Master,1.8,Intermediate,Software Engineer,3,0.4,80300,Medium,"Cloud_AWS, Docker, JavaScript",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
CAND0611,27,Bachelor,4.7,Advanced,ML Engineer,5,0.6,123700,Medium,"ML, Python",0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
CAND0612,29,Bachelor,7.7,Advanced,BI Developer,5,0.4,66900,Medium,"SQL, Tableau, Excel",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
CAND0613,31,Bachelor,6.0,Advanced,AI Researcher,6,0.8,144500,High,Statistics,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
CAND0614,27,Bachelor,3.9,Advanced,Business Analyst,6,0.6,73400,Medium,"Excel, Power_BI",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
CAND0615,26,Bachelor,3.5,Advanced,Data Engineer,5,1.0,104000,High,None – Profile Complete,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
CAND0616,31,Bachelor,8.7,Advanced,BI Developer,8,0.6,78600,Medium,"Power_BI, Data_Viz",0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0
CAND0617,29,Bachelor,6.5,Advanced,ML Engineer,9,1.0,146000,High,None – Profile Complete,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1
CAND0618,30,Bachelor,4.9,Advanced,AI Researcher,8,0.6,139100,Medium,"Deep_Learning, NLP",1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0
CAND0619,28,Bachelor,5.1,Advanced,Business Analyst,10,0.6,79200,Medium,"Project_Management, Power_BI",1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0
CAND0620,23,Bachelor,1.6,Intermediate,Software Engineer,7,0.8,96300,Medium,Java,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
CAND0621,38,PhD,15.6,Advanced,Data Scientist,14,1.0,145500,High,None – Profile Complete,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
CAND0622,23,Bachelor,1.2,Intermediate,AI Researcher,6,0.8,135700,Medium,Statistics,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CAND0623,24,Master,2.0,Intermediate,Data Analyst,7,0.4,59800,Medium,"Excel, Data_Viz, Statistics",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1
CAND0624,24,Bachelor,2.0,Intermediate,Data Analyst,5,0.6,65200,Medium,"SQL, Statistics",0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
CAND0625,22,Master,1.9,Intermediate,BI Developer,6,0.6,69600,Medium,"Excel, Data_Viz",1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
CAND0626,25,PhD,1.8,Intermediate,Data Analyst,6,0.6,66600,Medium,"SQL, Statistics",0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
CAND0627,30,Bachelor,10.4,Advanced,AI Researcher,4,0.6,114800,High,"ML, NLP",1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
CAND0628,26,Bachelor,3.0,Intermediate,Data Engineer,6,0.6,103700,Medium,"Cloud_AWS, SQL",1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
CAND0629,26,Master,1.9,Intermediate,ML Engineer,2,0.4,106200,Medium,"Deep_Learning, ML, Python",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
CAND0630,26,Bachelor,3.6,Advanced,Business Analyst,2,0.2,57100,Low,"Excel, Communication, Project_Management",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAND0631,25,Master,1.9,Intermediate,Data Engineer,9,1.0,114700,High,None – Profile Complete,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0
CAND0632,26,Master,2.5,Intermediate,BI Developer,4,0.8,59800,Medium,Power_BI,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAND0633,26,Master,3.2,Advanced,AI Researcher,7,0.6,127900,Medium,"ML, NLP",1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1
CAND0634,29,Master,4.5,Advanced,ML Engineer,10,1.0,150200,High,None – Profile Complete,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0
CAND0635,22,Associate,0.5,Beginner,ML Engineer,4,0.4,113100,Low,"TensorFlow, Docker, Python",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAND0636,25,Bachelor,0.9,Beginner,Data Analyst,5,0.4,68000,Low,"Excel, Statistics, Power_BI",0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
CAND0637,30,PhD,2.8,Intermediate,Data Scientist,10,1.0,137200,High,None – Profile Complete,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
CAND0638,34,PhD,10.2,Advanced,Data Engineer,11,1.0,132300,High,None – Profile Complete,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1
CAND0639,38,Bachelor,14.0,Advanced,Data Scientist,10,1.0,104800,High,None – Profile Complete,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0
CAND0640,24,Bachelor,2.0,Intermediate,AI Researcher,6,0.6,127300,Medium,"Deep_Learning, Python",0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0
CAND0641,28,PhD,2.4,Intermediate,Business Analyst,4,0.4,66400,Medium,"Excel, Project_Management, SQL",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
CAND0642,35,Bachelor,14.6,Advanced,Data Engineer,10,1.0,117800,High,None – Profile Complete,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0
CAND0643,28,Bachelor,3.3,Advanced,Business Analyst,6,1.0,67500,High,None – Profile Complete,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
CAND0644,35,PhD,8.4,Advanced,Data Scientist,8,0.6,119500,High,"ML, Python",0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
CAND0645,34,Bachelor,9.4,Advanced,ML Engineer,10,0.8,134500,High,ML,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1
CAND0646,24,Bachelor,2.5,Intermediate,Data Engineer,8,0.8,117000,Medium,Python,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0
CAND0647,24,Associate,5.7,Advanced,ML Engineer,5,0.8,129000,Medium,Python,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
CAND0648,27,Master,3.5,Advanced,Software Engineer,9,0.8,120500,High,JavaScript,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0
CAND0649,29,Bachelor,6.1,Advanced,Software Engineer,6,0.6,86700,Medium,"Python, Java",0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0
CAND0650,36,Master,10.3,Advanced,BI Developer,8,0.6,76700,High,"SQL, Excel",0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1
CAND0651,27,High School,7.0,Advanced,Data Scientist,2,0.0,83900,Low,"ML, Python, SQL",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CAND0652,41,Associate,16.2,Advanced,Business Analyst,12,0.8,103400,High,Excel,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1
CAND0653,23,High School,4.3,Advanced,ML Engineer,2,0.2,95600,Low,"Deep_Learning, TensorFlow, Docker",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAND0654,33,Bachelor,11.9,Advanced,AI Researcher,9,1.0,139900,High,None – Profile Complete,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1
CAND0655,21,Associate,0.6,Beginner,ML Engineer,5,0.6,125000,Low,"TensorFlow, Python",0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
CAND0656,25,Bachelor,4.2,Advanced,AI Researcher,9,0.8,138100,Medium,ML,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0
CAND0657,25,Master,3.8,Advanced,Business Analyst,8,1.0,64700,High,None – Profile Complete,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1
CAND0658,25,Bachelor,1.2,Intermediate,Data Engineer,7,0.4,95600,Low,"Spark, Docker, SQL",1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1
CAND0659,28,Master,2.2,Intermediate,Software Engineer,5,0.4,91300,Low,"Cloud_AWS, Python, Java",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CAND0660,26,Bachelor,2.2,Intermediate,Data Engineer,2,0.2,90500,Low,"Spark, Cloud_AWS, Python",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CAND0661,20,Bachelor,0.9,Beginner,ML Engineer,3,0.6,122900,Medium,"Docker, Python",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAND0662,28,PhD,4.9,Advanced,Data Engineer,9,0.8,125900,High,SQL,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1
CAND0663,25,Bachelor,1.3,Intermediate,ML Engineer,6,0.6,130500,Medium,"Docker, Python",0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
CAND0664,27,Bachelor,4.0,Advanced,AI Researcher,8,0.8,141900,Medium,Python,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0
CAND0665,26,Master,5.0,Advanced,Software Engineer,11,1.0,109800,High,None – Profile Complete,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1
CAND0666,27,Bachelor,5.3,Advanced,Business Analyst,10,0.8,73000,High,Power_BI,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1
CAND0667,25,Bachelor,1.6,Intermediate,Software Engineer,4,0.4,75100,Low,"Cloud_AWS, Docker, JavaScript",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
CAND0668,31,Bachelor,9.3,Advanced,ML Engineer,3,0.4,103300,Medium,"Deep_Learning, ML, TensorFlow",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CAND0669,29,Bachelor,6.1,Advanced,AI Researcher,4,0.6,133800,Medium,"NLP, Python",0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CAND0670,30,Master,4.2,Advanced,BI Developer,8,0.2,85300,Medium,"SQL, Power_BI, Excel",0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0
CAND0671,32,Master,8.2,Advanced,AI Researcher,7,1.0,143700,High,None – Profile Complete,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
CAND0672,25,Bachelor,2.7,Intermediate,Business Analyst,6,0.2,88600,Low,"Communication, Project_Management, SQL",0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
CAND0673,24,Master,3.8,Advanced,Data Analyst,5,0.6,59100,Medium,"Statistics, Power_BI",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
CAND0674,23,High School,1.3,Intermediate,Data Engineer,0,0.0,71400,Low,"Spark, Cloud_AWS, Docker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAND0675,28,Master,2.9,Intermediate,BI Developer,5,0.2,64700,Low,"Power_BI, Tableau, Excel",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
CAND0676,27,Master,2.4,Intermediate,Business Analyst,7,0.8,72300,High,Power_BI,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1
CAND0677,23,Master,1.7,Intermediate,AI Researcher,9,1.0,153500,High,None – Profile Complete,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0
CAND0678,21,Bachelor,1.5,Intermediate,ML Engineer,3,0.4,107300,Low,"ML, TensorFlow, Python",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CAND0679,34,Master,10.3,Advanced,Data Engineer,10,0.6,123200,High,"Spark, Python",0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1
CAND0680,27,Bachelor,1.9,Intermediate,BI Developer,6,0.6,65300,Medium,"Excel, Data_Viz",1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
CAND0681,25,PhD,3.8,Advanced,BI Developer,11,1.0,95300,High,None – Profile Complete,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1
CAND0682,26,High School,6.2,Advanced,ML Engineer,5,0.2,108900,Low,"Deep_Learning, ML, Docker",0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
CAND0683,27,Master,3.2,Advanced,Software Engineer,4,0.8,91600,High,JavaScript,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CAND0684,31,Bachelor,10.2,Advanced,AI Researcher,6,0.8,131800,High,ML,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
CAND0685,25,Associate,2.6,Intermediate,Software Engineer,4,0.4,74400,Low,"Cloud_AWS, Python, Java",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
CAND0686,34,Master,11.9,Advanced,Data Scientist,7,0.8,119500,High,SQL,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
CAND0687,27,Bachelor,9.0,Advanced,Software Engineer,4,0.6,84100,Medium,"Cloud_AWS, Java",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CAND0688,22,Bachelor,1.5,Intermediate,Software Engineer,11,1.0,115900,High,None – Profile Complete,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1
CAND0689,25,Master,1.9,Intermediate,AI Researcher,7,0.6,138300,Medium,"NLP, Statistics",1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
CAND0690,22,Master,1.4,Intermediate,BI Developer,7,0.6,72400,Medium,"SQL, Tableau",0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
CAND0691,24,Master,2.1,Intermediate,ML Engineer,10,0.6,136600,Medium,"TensorFlow, Docker",1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0
CAND0692,23,Bachelor,1.9,Intermediate,ML Engineer,5,0.4,107600,Low,"Deep_Learning, TensorFlow, Python",0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
CAND0693,30,Master,8.2,Advanced,BI Developer,8,1.0,70600,High,None – Profile Complete,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0
CAND0694,28,Master,2.5,Intermediate,Data Scientist,10,0.8,110700,High,Data_Viz,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0
CAND0695,30,Master,2.6,Intermediate,ML Engineer,9,0.8,126700,Medium,ML,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1
CAND0696,24,Bachelor,4.1,Advanced,Data Analyst,7,0.4,86800,Medium,"SQL, Excel, Data_Viz",0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0
CAND0697,31,PhD,6.3,Advanced,Data Scientist,10,1.0,117700,High,None – Profile Complete,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
CAND0698,25,Master,2.4,Intermediate,Data Analyst,10,1.0,75400,High,None – Profile Complete,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1
CAND0699,30,Bachelor,5.3,Advanced,AI Researcher,5,0.6,136100,Medium,"Python, Statistics",0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
CAND0700,27,Bachelor,2.1,Intermediate,AI Researcher,1,0.2,101900,Low,"Deep_Learning, ML, NLP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAND0701,28,Master,2.3,Intermediate,ML Engineer,5,0.4,131800,Medium,"TensorFlow, Docker, Python",0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
CAND0702,23,Master,1.4,Intermediate,AI Researcher,7,0.8,137900,Medium,Statistics,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
CAND0703,33,Bachelor,11.4,Advanced,Data Engineer,8,0.6,105200,High,"Docker, Python",0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0
CAND0704,27,Bachelor,1.6,Intermediate,Data Analyst,5,0.6,58700,Low,"Excel, Data_Viz",0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
CAND0705,27,PhD,1.8,Intermediate,Data Analyst,6,1.0,70900,High,None – Profile Complete,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
CAND0706,27,Associate,0.8,Beginner,AI Researcher,3,0.4,101600,Low,"ML, NLP, Python",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
CAND0707,29,PhD,3.7,Advanced,Data Scientist,5,0.4,90800,Medium,"ML, Python, SQL",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
CAND0708,31,Master,10.4,Advanced,Data Analyst,7,0.8,88600,High,Excel,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
CAND0709,35,Master,12.9,Advanced,Business Analyst,11,0.8,90000,High,Project_Management,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0
CAND0710,27,Master,1.3,Intermediate,Data Scientist,5,0.6,91000,Medium,"Python, SQL",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
CAND0711,27,Master,4.5,Advanced,ML Engineer,5,0.6,117600,Medium,"ML, TensorFlow",1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
CAND0712,25,Associate,2.5,Intermediate,Data Scientist,4,0.4,92100,Low,"SQL, Statistics, Data_Viz",1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CAND0713,21,Associate,0.4,Beginner,AI Researcher,1,0.2,103200,Low,"Deep_Learning, NLP, Python",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAND0714,30,PhD,4.9,Advanced,Data Scientist,8,0.8,104100,High,ML,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
CAND0715,23,Bachelor,2.7,Intermediate,Software Engineer,4,0.6,83300,Medium,"Cloud_AWS, Java",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
CAND0716,23,Bachelor,1.2,Intermediate,Data Analyst,3,0.2,61300,Low,"SQL, Excel, Data_Viz",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
CAND0717,48,Master,22.9,Advanced,AI Researcher,12,1.0,165500,High,None – Profile Complete,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1
CAND0718,26,Bachelor,5.3,Advanced,Data Engineer,9,0.6,97000,Medium,"Docker, Python",0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1
CAND0719,28,Bachelor,4.8,Advanced,Business Analyst,9,0.6,82300,Medium,"SQL, Power_BI",0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1
CAND0720,34,Master,9.4,Advanced,Business Analyst,8,0.8,83700,High,Project_Management,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0
CAND0721,29,Master,2.0,Intermediate,AI Researcher,8,0.6,132100,Medium,"Deep_Learning, Python",0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0
CAND0722,36,Associate,13.6,Advanced,AI Researcher,11,1.0,150500,High,None – Profile Complete,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1
CAND0723,28,Master,4.3,Advanced,BI Developer,6,0.6,72700,Medium,"SQL, Excel",0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0
CAND0724,32,Master,8.1,Advanced,Data Scientist,6,0.6,101500,High,"Python, SQL",0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
CAND0725,27,Master,2.4,Intermediate,Software Engineer,3,0.4,88400,Medium,"Docker, Python, Java",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
CAND0726,28,Bachelor,4.9,Advanced,AI Researcher,8,1.0,141200,High,None – Profile Complete,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
CAND0727,29,Master,4.5,Advanced,Data Scientist,9,0.8,127900,Medium,Python,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1
CAND0728,29,Master,3.2,Advanced,Data Engineer,5,0.8,99700,High,Cloud_AWS,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
CAND0729,33,Bachelor,11.7,Advanced,Data Engineer,5,0.6,97400,High,"Docker, Python",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
CAND0730,24,Bachelor,1.1,Intermediate,ML Engineer,5,0.6,108300,Low,"Deep_Learning, TensorFlow",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
CAND0731,26,Bachelor,5.1,Advanced,Software Engineer,6,0.6,83300,Medium,"Python, JavaScript",0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
CAND0732,25,Master,3.5,Advanced,Data Scientist,6,0.6,106100,Medium,"SQL, Data_Viz",1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
CAND0733,37,Master,12.5,Advanced,BI Developer,5,0.8,65300,High,Data_Viz,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
CAND0734,26,Master,4.7,Advanced,BI Developer,6,0.6,75200,Medium,"Excel, Data_Viz",0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
CAND0735,25,Associate,2.4,Intermediate,BI Developer,5,0.4,54300,Medium,"Tableau, Excel, Data_Viz",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
CAND0736,30,Master,4.6,Advanced,Data Engineer,6,0.8,114300,High,Cloud_AWS,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
CAND0737,25,Bachelor,1.1,Intermediate,Data Scientist,4,0.8,86900,Medium,SQL,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CAND0738,23,Bachelor,1.5,Intermediate,AI Researcher,5,0.6,113400,Low,"Deep_Learning, NLP",1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
CAND0739,34,Associate,11.6,Advanced,Business Analyst,9,0.8,69200,High,Excel,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1
CAND0740,30,Master,7.3,Advanced,BI Developer,5,0.4,90800,Medium,"SQL, Power_BI, Excel",0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
CAND0741,31,Associate,8.7,Advanced,AI Researcher,3,0.6,109500,Medium,"ML, NLP",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CAND0742,27,Master,3.8,Advanced,Data Scientist,12,0.6,124000,Medium,"SQL, Data_Viz",1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1
CAND0743,27,Bachelor,4.9,Advanced,Software Engineer,10,0.8,87800,High,Docker,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1
CAND0744,25,Bachelor,1.8,Intermediate,Software Engineer,8,1.0,97300,High,None – Profile Complete,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
CAND0745,29,Master,8.2,Advanced,ML Engineer,9,1.0,153100,High,None – Profile Complete,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0
CAND0746,31,Master,5.2,Advanced,BI Developer,7,0.6,85900,High,"SQL, Power_BI",0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0
CAND0747,39,Bachelor,13.5,Advanced,Software Engineer,9,1.0,118400,High,None – Profile Complete,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0
CAND0748,22,Bachelor,1.6,Intermediate,Data Scientist,5,0.6,79200,Medium,"ML, Statistics",1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CAND0749,29,Master,4.2,Advanced,Business Analyst,7,0.4,80700,Medium,"Excel, Communication, Power_BI",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
CAND0750,23,Bachelor,1.6,Intermediate,BI Developer,5,0.4,68600,Low,"Tableau, Excel, Data_Viz",0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
CAND0751,20,Associate,2.4,Intermediate,Software Engineer,6,0.6,89400,Medium,"Docker, JavaScript",1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
CAND0752,26,Bachelor,3.6,Advanced,AI Researcher,5,0.8,130600,High,NLP,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CAND0753,28,Master,4.5,Advanced,Software Engineer,10,1.0,101900,High,None – Profile Complete,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1
CAND0754,34,PhD,9.0,Advanced,BI Developer,11,1.0,82900,High,None – Profile Complete,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1
CAND0755,24,Bachelor,1.3,Intermediate,AI Researcher,9,0.8,147900,Medium,Python,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1
CAND0756,29,PhD,6.2,Advanced,Data Analyst,9,0.8,89100,High,Statistics,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1
CAND0757,24,Associate,0.4,Beginner,Data Analyst,3,0.2,52900,Low,"SQL, Excel, Data_Viz",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
CAND0758,20,Bachelor,0.9,Beginner,Data Engineer,11,0.8,120800,Medium,Cloud_AWS,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1
CAND0759,37,Associate,13.0,Advanced,Business Analyst,10,1.0,83200,High,None – Profile Complete,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1
CAND0760,21,Bachelor,1.2,Intermediate,AI Researcher,8,1.0,153900,Medium,None – Profile Complete,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0
CAND0761,29,Master,4.4,Advanced,Software Engineer,10,0.6,100100,Medium,"Cloud_AWS, Python",0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1
